,CSK,SEN,IoU,geometry
82,1391622,S1B_IW_SLC__1SDV_20200722T172932_20200722T172959_022587_02ADE6_F427,0.00675288064764632,"MULTIPOLYGON (((5.210785 39.874149, 4.794961 41.493076, 7.821789999999999 41.889229, 8.161961999999999 40.271042, 5.210785 39.874149)), ((8.45621 40.21928, 7.98043 40.285942, 8.260809999999999 41.447655, 8.74497 41.380989, 8.45621 40.21928)))"
83,1391622,S1B_IW_SLC__1SDV_20200722T172908_20200722T172935_022587_02ADE6_7956,0.0033982277996902795,"MULTIPOLYGON (((5.584108000000001 38.382797, 5.178278 40.002327, 8.135224000000001 40.399151, 8.470763999999999 38.780674, 5.584108000000001 38.382797)), ((8.45621 40.21928, 7.98043 40.285942, 8.260809999999999 41.447655, 8.74497 41.380989, 8.45621 40.21928)))"
86,1426712,S1A_IW_SLC__1SDV_20200828T172154_20200828T172222_034110_03F5FE_139B,0.12817087733075852,"MULTIPOLYGON (((7.396344999999999 39.333763, 6.969324 41.010078, 9.982599 41.407749, 10.333006 39.732319, 7.396344999999999 39.333763)), ((9.63109 38.826797, 9.16478 38.893703, 9.70091 41.144066, 10.18276 41.077084, 9.63109 38.826797)))"
87,1426712,S1A_IW_SLC__1SDV_20200828T172129_20200828T172156_034110_03F5FE_9510,0.07974403076643068,"MULTIPOLYGON (((7.761578 37.841057, 7.358705 39.461304, 10.303279 39.860195, 10.637406 38.241108, 7.761578 37.841057)), ((9.63109 38.826797, 9.16478 38.893703, 9.70091 41.144066, 10.18276 41.077084, 9.63109 38.826797)))"
88,1443698,S1B_IW_SLC__1SDV_20200908T172935_20200908T173002_023287_02C398_0B76,0.0072487428466033255,"MULTIPOLYGON (((5.208694 39.874832, 4.792717 41.494125, 7.819553 41.890312, 8.159853 40.271759, 5.208694 39.874832)), ((8.447939999999999 40.215427, 7.97226 40.282406, 8.25273 41.444553, 8.73678 41.377548, 8.447939999999999 40.215427)))"
89,1443698,S1B_IW_SLC__1SDV_20200908T172910_20200908T172937_023287_02C398_9E92,0.0036635614680101507,"MULTIPOLYGON (((5.582158 38.383114, 5.176214 40.002888, 8.133138000000001 40.399746, 8.468776 38.781021, 5.582158 38.383114)), ((8.447939999999999 40.215427, 7.97226 40.282406, 8.25273 41.444553, 8.73678 41.377548, 8.447939999999999 40.215427)))"
96,1524061,S1A_IW_SLC__1SDV_20201015T172155_20201015T172223_034810_040E9B_F42E,0.12754065675758788,"MULTIPOLYGON (((7.397231 39.333168, 6.970052000000001 41.010078, 9.983724 41.407768, 10.334238 39.731739, 7.397231 39.333168)), ((9.63194 38.842491, 9.16553 38.909424, 9.693809999999999 41.126545, 10.17547 41.059326, 9.63194 38.842491)))"
97,1524061,S1A_IW_SLC__1SDV_20201015T172130_20201015T172157_034810_040E9B_33F3,0.07831620409766232,"MULTIPOLYGON (((7.76265 37.839737, 7.359719999999999 39.46020900000001, 10.304619 39.859119, 10.638774 38.239803, 7.76265 37.839737)), ((9.63194 38.842491, 9.16553 38.909424, 9.693809999999999 41.126545, 10.17547 41.059326, 9.63194 38.842491)))"
98,1651340,S1B_IW_SLC__1SDV_20201213T172935_20201213T173002_024687_02EF98_EE6C,0.006832151689203278,"MULTIPOLYGON (((5.209312000000001 39.87463, 4.793439 41.493523, 7.820842999999999 41.889751, 8.161032000000001 40.271599, 5.209312000000001 39.87463)), ((8.452 40.234138, 7.97612 40.300812, 8.25192 41.44416, 8.73603 41.377415, 8.452 40.234138)))"
99,1651340,S1B_IW_SLC__1SDV_20201213T172910_20201213T172937_024687_02EF98_9E15,0.0030434578470669585,"MULTIPOLYGON (((5.582799 38.382816, 5.176801 40.002808, 8.134294000000001 40.399704, 8.469952000000001 38.780762, 5.582799 38.382816)), ((8.452 40.234138, 7.97612 40.300812, 8.25192 41.44416, 8.73603 41.377415, 8.452 40.234138)))"
