id;satellite;sensor;mode;acquisition start;acquisition stop;orbit;orbit direction;polarisation mode;elevation angle;incidence angle;number of frames;interferometric stack id;Geo Bas Perp;Geo Bas Parallel;cloud percent;off nadir angle;sun elevation angle;area square kilometers;AoI coverage;footprint
1541165;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-10-22 at 16:39:11 UTC;2020-10-22 at 16:39:18 UTC;72368;DESCENDING;HH;N/A;0.0239175;1;N/A;N/A;N/A;N/A;N/A;N/A;2212.8;0.33086355597754574%;POLYGON((20.088694 40.304123,19.981319 39.846794,20.475866 39.770576,20.578173 40.229107,20.088694 40.304123))
1554770;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-10-26 at 04:26:52 UTC;2020-10-26 at 04:27:57 UTC;72420;ASCENDING;HH;N/A;0.026622;11;N/A;N/A;N/A;N/A;N/A;N/A;18232.5;3321087602519640%;POLYGON((17.0028 38.233337,15.98802 42.178989,15.504189 42.108711,16.54603 38.163727,17.0028 38.233337))
1571718;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2020-11-02 at 16:45:08 UTC;2020-11-02 at 16:45:25 UTC;72531;DESCENDING;HH;N/A;0.0293065;3;N/A;N/A;N/A;N/A;N/A;N/A;4775.7;4761880700765900%;POLYGON((17.9492 40.795181,17.68788 39.752647,18.151239 39.684223,18.419689 40.72665,17.9492 40.795181))
1595457;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-11-11 at 04:26:49 UTC;2020-11-11 at 04:27:55 UTC;72657;ASCENDING;HH;N/A;0.0266205;11;N/A;N/A;N/A;N/A;N/A;N/A;18382.7;35016141116314800%;POLYGON((17.01832 38.21854,15.993939 42.201653,15.51113 42.131554,16.561609 38.149055,17.01832 38.21854))
1599279;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-11-13 at 16:50:33 UTC;2020-11-13 at 16:50:41 UTC;72694;DESCENDING;HH;N/A;0.0239195;1;N/A;N/A;N/A;N/A;N/A;N/A;2178.2;0.6898055156258465%;POLYGON((17.751747 42.916336,17.642361 42.476505,18.168289 42.397747,18.273254 42.838654,17.751747 42.916336))
1601178;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-11-13 at 16:50:49 UTC;2020-11-13 at 16:51:35 UTC;72694;DESCENDING;HH;N/A;0.0339225;8;N/A;N/A;N/A;N/A;N/A;N/A;12821.5;39133242757310300%;POLYGON((16.03063 42.149345,15.36657 39.394119,15.83621 39.327271,16.52001 42.082394,16.03063 42.149345))
1608813;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-11-16 at 04:21:06 UTC;2020-11-16 at 04:21:31 UTC;72731;ASCENDING;HH;N/A;0.027207000000000002;4;N/A;N/A;N/A;N/A;N/A;N/A;7065.5;6754911548746250%;POLYGON((18.28467 39.614479,17.898939 41.120331,17.415291 41.049206,17.81159 39.543594,18.28467 39.614479))
1622720;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-11-22 at 04:33:17 UTC;2020-11-22 at 04:33:59 UTC;72820;ASCENDING;HH;N/A;0.032219000000000005;7;N/A;N/A;N/A;N/A;N/A;N/A;11946.5;0.7228937074948194%;POLYGON((15.974591 39.774818,15.329159 42.311058,14.84348 42.244019,15.487959 39.705322,15.974591 39.774818))
1634204;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-11-27 at 04:27:20 UTC;2020-11-27 at 04:27:39 UTC;72894;ASCENDING;HH;N/A;0.0322105;3;N/A;N/A;N/A;N/A;N/A;N/A;5213.6;37020427870018900%;POLYGON((17.36149 40.23637,17.083771 41.367226,16.605129 41.300289,16.890881 40.169506,17.36149 40.23637))
1651333;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-12-13 at 04:26:48 UTC;2020-12-13 at 04:27:53 UTC;73131;ASCENDING;HH;N/A;0.026625;11;N/A;N/A;N/A;N/A;N/A;N/A;18405.7;36175122603976300%;POLYGON((17.016569 38.236267,15.992431 42.219437,15.508351 42.148918,16.55982 38.166473,17.016569 38.236267))
1652627;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-12-15 at 16:50:31 UTC;2020-12-15 at 16:50:39 UTC;73168;DESCENDING;HH;N/A;0.023922000000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;2182.4;0.6978805631070881%;POLYGON((17.746925 42.91819,17.637609 42.478405,18.163651 42.399979,18.270683 42.840527,17.746925 42.91819))
1653365;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-12-15 at 16:50:47 UTC;2020-12-15 at 16:51:32 UTC;73168;DESCENDING;HH;N/A;0.033924;8;N/A;N/A;N/A;N/A;N/A;N/A;12760.2;39117870725177300%;POLYGON((16.02626 42.15221,15.36559 39.410042,15.83544 39.343632,16.515739 42.085556,16.02626 42.15221))
1656871;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-12-18 at 04:21:04 UTC;2020-12-18 at 04:21:29 UTC;73205;ASCENDING;HH;N/A;0.0272;4;N/A;N/A;N/A;N/A;N/A;N/A;6974.3;6630428224906750%;POLYGON((18.2848 39.611229,17.904221 41.097607,17.4207 41.026604,17.81172 39.540409,18.2848 39.611229))
1663886;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-12-24 at 04:33:14 UTC;2020-12-24 at 04:33:56 UTC;73294;ASCENDING;HH;N/A;0.0322185;7;N/A;N/A;N/A;N/A;N/A;N/A;11941.0;0.733354969517625%;POLYGON((15.976431 39.776501,15.33136 42.311562,14.845671 42.244518,15.489779 39.707024,15.976431 39.776501))
1675880;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2021-01-08 at 04:14:57 UTC;2021-01-08 at 04:15:05 UTC;73516;ASCENDING;HH;N/A;0.029318;1;N/A;N/A;N/A;N/A;N/A;N/A;2065.1;0.1494878533688698%;POLYGON((20.12879 39.478107,20.020002 39.927986,19.552549 39.859592,19.667139 39.410156,20.12879 39.478107))
1675882;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2021-01-08 at 04:15:14 UTC;2021-01-08 at 04:15:22 UTC;73516;ASCENDING;HH;N/A;0.032203499999999996;1;N/A;N/A;N/A;N/A;N/A;N/A;2127.5;10914875092315100%;POLYGON((20.331141 40.562042,20.220707 41.012875,19.73037 40.944191,19.84996 40.494198,20.331141 40.562042))
1685047;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2021-01-14 at 04:26:46 UTC;2021-01-14 at 04:27:52 UTC;73605;ASCENDING;HH;N/A;0.026622;11;N/A;N/A;N/A;N/A;N/A;N/A;18407.0;3502324715840200%;POLYGON((17.01199 38.222488,15.98788 42.205982,15.5039 42.135487,16.555321 38.152748,17.01199 38.222488))
1687436;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2021-01-16 at 16:50:31 UTC;2021-01-16 at 16:50:38 UTC;73642;DESCENDING;HH;N/A;0.023918;1;N/A;N/A;N/A;N/A;N/A;N/A;2175.2;0.6935683636265243%;POLYGON((17.743212 42.923042,17.63117 42.484261,18.15782 42.405594,18.264244 42.845673,17.743212 42.923042))
1688873;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2021-01-16 at 16:50:47 UTC;2021-01-16 at 16:51:32 UTC;73642;DESCENDING;HH;N/A;0.033925;8;N/A;N/A;N/A;N/A;N/A;N/A;12677.6;38112095734076500%;POLYGON((16.01438 42.139065,15.357989 39.414646,15.82784 39.348129,16.503731 42.072273,16.01438 42.139065))
1696271;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2021-01-21 at 16:44:57 UTC;2021-01-21 at 16:45:14 UTC;73716;DESCENDING;HH;N/A;0.0339375;3;N/A;N/A;N/A;N/A;N/A;N/A;4906.9;4299787619250830%;POLYGON((17.30604 41.20171,17.05241 40.147034,17.52725 40.080475,17.78838 41.135036,17.30604 41.20171))
1699008;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2021-01-24 at 04:14:56 UTC;2021-01-24 at 04:15:03 UTC;73753;ASCENDING;HH;N/A;0.029321;1;N/A;N/A;N/A;N/A;N/A;N/A;2062.0;0.1479849268145194%;POLYGON((20.12993 39.478931,20.021292 39.92812,19.55382 39.859859,19.66824 39.411102,20.12993 39.478931))
1702876;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2021-01-25 at 04:33:13 UTC;2021-01-25 at 04:33:55 UTC;73768;ASCENDING;HH;N/A;0.032221;7;N/A;N/A;N/A;N/A;N/A;N/A;11876.3;0.7050275561916498%;POLYGON((15.963624 39.779018,15.32373 42.315865,14.837961 42.249027,15.482441 39.710548,15.963624 39.779018))
1722008;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-08;2021-02-06 at 16:44:59 UTC;2021-02-06 at 16:45:06 UTC;73953;DESCENDING;HH;N/A;0.0387545;1;N/A;N/A;N/A;N/A;N/A;N/A;2115.7;0.3169943448383731%;POLYGON((16.425442 41.003128,16.320854 40.553219,16.807474 40.488857,16.910374 40.9394,16.425442 41.003128))
1722712;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2021-02-09 at 04:14:52 UTC;2021-02-09 at 04:14:59 UTC;73990;ASCENDING;HH;N/A;0.029319500000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;2073.8;0.13701268505639763%;POLYGON((20.14163 39.478668,20.031485 39.930706,19.56476 39.862583,19.67993 39.410877,20.14163 39.478668))
1730705;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2021-02-15 at 04:26:43 UTC;2021-02-15 at 04:27:48 UTC;74079;ASCENDING;HH;N/A;0.0266205;11;N/A;N/A;N/A;N/A;N/A;N/A;18380.7;3584597285111740%;POLYGON((17.01432 38.23782,15.99115 42.215546,15.50712 42.144966,16.5576 38.167915,17.01432 38.23782))
1730645;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2021-02-17 at 16:50:28 UTC;2021-02-17 at 16:50:35 UTC;74116;DESCENDING;HH;N/A;0.023920999999999998;1;N/A;N/A;N/A;N/A;N/A;N/A;2184.9;0.687978653925944%;POLYGON((17.750536 42.921036,17.63781 42.479996,18.163839 42.401466,18.271412 42.8437,17.750536 42.921036))
1731542;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2021-02-17 at 16:50:44 UTC;2021-02-17 at 16:51:28 UTC;74116;DESCENDING;HH;N/A;0.033923;8;N/A;N/A;N/A;N/A;N/A;N/A;12650.0;3829855556030010%;POLYGON((16.02219 42.137096,15.366901 39.41864,15.836791 39.352169,16.511539 42.070404,16.02219 42.137096))
1733809;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2021-02-20 at 04:21:02 UTC;2021-02-20 at 04:21:26 UTC;74153;ASCENDING;HH;N/A;0.0272;4;N/A;N/A;N/A;N/A;N/A;N/A;6883.8;65380671697508000%;POLYGON((18.27153 39.624447,17.895691 41.091564,17.412239 41.020485,17.798361 39.553631,18.27153 39.624447))
1746414;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2021-03-05 at 16:51:02 UTC;2021-03-05 at 16:51:09 UTC;74353;DESCENDING;VV;N/A;0.0293125;1;N/A;N/A;N/A;N/A;N/A;N/A;2084.5;0.3922491030612033%;POLYGON((16.471579 41.002296,16.355848 40.552414,16.832924 40.482861,16.945541 40.933594,16.471579 41.002296))
1765869;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2021-03-19 at 04:26:43 UTC;2021-03-19 at 04:27:48 UTC;74553;ASCENDING;HH;N/A;0.026625;11;N/A;N/A;N/A;N/A;N/A;N/A;18412.0;35825580866033900%;POLYGON((17.01083 38.234924,15.985691 42.219463,15.50161 42.148972,16.55407 38.165249,17.01083 38.234924))
1767614;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2021-03-21 at 16:50:27 UTC;2021-03-21 at 16:50:34 UTC;74590;DESCENDING;HH;N/A;0.023917;1;N/A;N/A;N/A;N/A;N/A;N/A;2175.8;0.6745468848110386%;POLYGON((17.752655 42.91795,17.64349 42.479134,18.170059 42.400333,18.274796 42.840275,17.752655 42.91795))
1769074;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2021-03-21 at 16:50:43 UTC;2021-03-21 at 16:51:28 UTC;74590;DESCENDING;HH;N/A;0.03392;8;N/A;N/A;N/A;N/A;N/A;N/A;12852.0;4001789546587210%;POLYGON((16.03541 42.165478,15.369349 39.403637,15.839099 39.337021,16.524929 42.098568,16.03541 42.165478))
1772274;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2021-03-24 at 04:21:00 UTC;2021-03-24 at 04:21:25 UTC;74627;ASCENDING;HH;N/A;0.0272;4;N/A;N/A;N/A;N/A;N/A;N/A;7083.2;6737396713378640%;POLYGON((18.27944 39.612846,17.892599 41.122478,17.40888 41.051571,17.806311 39.542206,18.27944 39.612846))
1796326;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-08;2021-04-11 at 16:45:01 UTC;2021-04-11 at 16:45:08 UTC;74901;DESCENDING;HH;N/A;0.038756;1;N/A;N/A;N/A;N/A;N/A;N/A;1929.1;0.2528301262990709%;POLYGON((16.416777 40.986603,16.323612 40.575359,16.808123 40.511539,16.902256 40.923103,16.416777 40.986603))
1817289;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2021-04-20 at 04:26:44 UTC;2021-04-20 at 04:27:49 UTC;75027;ASCENDING;HH;N/A;0.0266215;11;N/A;N/A;N/A;N/A;N/A;N/A;18401.4;35114847976954200%;POLYGON((17.011339 38.226097,15.98665 42.208248,15.502711 42.137547,16.55471 38.156124,17.011339 38.226097))
1821629;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2021-04-22 at 16:50:28 UTC;2021-04-22 at 16:50:35 UTC;75064;DESCENDING;HH;N/A;0.0239235;1;N/A;N/A;N/A;N/A;N/A;N/A;2185.8;0.6832337685384076%;POLYGON((17.753988 42.91766,17.64415 42.476322,18.1702 42.397976,18.275623 42.840408,17.753988 42.91766))
1823919;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2021-04-22 at 16:50:44 UTC;2021-04-22 at 16:51:29 UTC;75064;DESCENDING;HH;N/A;0.033925;8;N/A;N/A;N/A;N/A;N/A;N/A;12719.6;38748922287406800%;POLYGON((16.030451 42.140621,15.371369 39.407326,15.841179 39.34087,16.51988 42.074108,16.030451 42.140621))
1258531;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2019-12-03 at 04:27:14 UTC;2019-12-03 at 04:28:12 UTC;64836;ASCENDING;HH;N/A;0.029349;10;N/A;N/A;N/A;N/A;N/A;N/A;16298.3;5841281855750130%;POLYGON((17.27009 38.699654,16.37483 42.256512,15.89363 42.188038,16.813471 38.631721,17.27009 38.699654))
1259349;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-0B;2019-12-05 at 16:50:50 UTC;2019-12-05 at 16:50:58 UTC;64873;DESCENDING;HH;N/A;0.0239205;1;N/A;N/A;N/A;N/A;N/A;N/A;2150.8;0.589313259299883%;POLYGON((17.73764 42.955463,17.62504 42.514717,18.15139 42.436329,18.243217 42.880623,17.73764 42.955463))
1261188;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2019-12-08 at 04:21:24 UTC;2019-12-08 at 04:21:46 UTC;64910;ASCENDING;HH;N/A;0.029327000000000002;4;N/A;N/A;N/A;N/A;N/A;N/A;6078.0;6872927977001640%;POLYGON((18.546551 39.691231,18.213779 41.018097,17.741631 40.94989,18.08349 39.623219,18.546551 39.691231))
1263166;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2019-12-13 at 04:15:16 UTC;2019-12-13 at 04:15:23 UTC;64984;ASCENDING;HH;N/A;0.0293185;1;N/A;N/A;N/A;N/A;N/A;N/A;2064.2;0.2277617111410779%;POLYGON((20.113529 39.498318,20.004965 39.947941,19.537189 39.879528,19.651739 39.430378,20.113529 39.498318))
1265883;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-01;2019-12-16 at 16:57:05 UTC;2019-12-16 at 16:57:44 UTC;65036;DESCENDING;HH;N/A;0.026555;7;N/A;N/A;N/A;N/A;N/A;N/A;11139.2;31349347495436400%;POLYGON((15.68667 42.263065,15.05761 39.851883,15.52475 39.781666,16.171009 42.192291,15.68667 42.263065))
1269639;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-01-04 at 04:27:06 UTC;2020-01-04 at 04:28:04 UTC;65310;ASCENDING;HH;N/A;0.029348500000000003;10;N/A;N/A;N/A;N/A;N/A;N/A;16283.9;6005888936370340%;POLYGON((17.290991 38.709976,16.396629 42.263779,15.91536 42.195396,16.83427 38.642185,17.290991 38.709976))
1269952;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-01-06 at 16:51:00 UTC;2020-01-06 at 16:52:31 UTC;65347;DESCENDING;HH;N/A;0.032149500000000004;16;N/A;N/A;N/A;N/A;N/A;N/A;25546.2;417928067772477%;POLYGON((16.295349 42.013969,14.966739 36.477173,15.41369 36.410446,16.778761 41.946877,16.295349 42.013969))
1270555;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-01-09 at 04:21:15 UTC;2020-01-09 at 04:21:37 UTC;65384;ASCENDING;HH;N/A;0.029327000000000002;4;N/A;N/A;N/A;N/A;N/A;N/A;6095.1;6930678490540990%;POLYGON((18.574329 39.691513,18.240431 41.022049,17.768259 40.953796,18.11128 39.623447,18.574329 39.691513))
1271773;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-01-14 at 04:15:36 UTC;2020-01-14 at 04:15:43 UTC;65458;ASCENDING;HH;N/A;0.029319500000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;1881.1;0.7136824233729098%;POLYGON((19.727827 41.178417,19.618696 41.585495,19.14164 41.517143,19.248791 41.109352,19.727827 41.178417))
1273390;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-01;2020-01-17 at 16:56:59 UTC;2020-01-17 at 16:57:38 UTC;65510;DESCENDING;HH;N/A;0.026555;7;N/A;N/A;N/A;N/A;N/A;N/A;11037.7;30462910184232500%;POLYGON((15.69628 42.23526,15.073171 39.84605,15.54027 39.775837,16.18042 42.164516,15.69628 42.23526))
1274551;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-01-20 at 04:27:05 UTC;2020-01-20 at 04:28:03 UTC;65547;ASCENDING;HH;N/A;0.029349;10;N/A;N/A;N/A;N/A;N/A;N/A;16289.0;5988588944629130%;POLYGON((17.289221 38.707977,16.394529 42.262817,15.91325 42.194458,16.83252 38.64016,17.289221 38.707977))
1275486;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-01-22 at 16:51:00 UTC;2020-01-22 at 16:52:31 UTC;65584;DESCENDING;HH;N/A;0.0321535;16;N/A;N/A;N/A;N/A;N/A;N/A;25540.7;4159668316791530%;POLYGON((16.28863 42.014904,14.96044 36.479294,15.40735 36.412365,16.77202 41.947685,16.28863 42.014904))
1276496;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-01-25 at 04:21:17 UTC;2020-01-25 at 04:21:39 UTC;65621;ASCENDING;HH;N/A;0.0293275;4;N/A;N/A;N/A;N/A;N/A;N/A;6088.5;6907651286595910%;POLYGON((18.5637 39.690132,18.23012 41.019264,17.75794 40.951115,18.10063 39.622223,18.5637 39.690132))
1277478;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-01-27 at 16:45:13 UTC;2020-01-27 at 16:45:26 UTC;65658;DESCENDING;HH;N/A;0.032191000000000004;2;N/A;N/A;N/A;N/A;N/A;N/A;3435.3;37652126955542200%;POLYGON((17.53347 40.946342,17.35117 40.201221,17.821489 40.134163,18.00902 40.879288,17.53347 40.946342))
1278093;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-01-30 at 04:15:28 UTC;2020-01-30 at 04:15:58 UTC;65695;ASCENDING;HH;N/A;0.0293345;5;N/A;N/A;N/A;N/A;N/A;N/A;8490.0;3510206407329250%;POLYGON((19.864996 40.614079,19.401119 42.454697,18.919434 42.38662,19.387621 40.544937,19.864996 40.614079))
1279862;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-01;2020-02-02 at 16:57:00 UTC;2020-02-02 at 16:57:39 UTC;65747;DESCENDING;HH;N/A;0.026556;7;N/A;N/A;N/A;N/A;N/A;N/A;11058.2;30497678380030800%;POLYGON((15.69049 42.240688,15.06618 39.846977,15.533269 39.776695,16.17462 42.169777,15.69049 42.240688))
1281470;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-02-05 at 04:27:06 UTC;2020-02-05 at 04:28:04 UTC;65784;ASCENDING;HH;N/A;0.029348;10;N/A;N/A;N/A;N/A;N/A;N/A;16294.7;5943285402366550%;POLYGON((17.28257 38.70557,16.387461 42.2616,15.90616 42.193356,16.825871 38.637802,17.28257 38.70557))
1282300;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-02-07 at 16:51:16 UTC;2020-02-07 at 16:51:24 UTC;65821;DESCENDING;HH;N/A;0.0293125;1;N/A;N/A;N/A;N/A;N/A;N/A;2084.2;0.3843495902808748%;POLYGON((16.46814 41.002678,16.352499 40.552902,16.829632 40.483299,16.942102 40.93396,16.46814 41.002678))
1283304;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-02-10 at 04:21:17 UTC;2020-02-10 at 04:21:39 UTC;65858;ASCENDING;HH;N/A;0.029329499999999998;4;N/A;N/A;N/A;N/A;N/A;N/A;6084.8;6895179525648910%;POLYGON((18.56004 39.688068,18.226629 41.016361,17.754431 40.94836,18.09696 39.620255,18.56004 39.688068))
1284895;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-02-12 at 16:45:13 UTC;2020-02-12 at 16:45:26 UTC;65895;DESCENDING;HH;N/A;0.032192;2;N/A;N/A;N/A;N/A;N/A;N/A;3453.4;37847495086009000%;POLYGON((17.533159 40.950897,17.349859 40.20179,17.820169 40.134651,18.00869 40.883633,17.533159 40.950897))
1285972;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-02-15 at 04:15:09 UTC;2020-02-15 at 04:15:17 UTC;65932;ASCENDING;HH;N/A;0.0293225;1;N/A;N/A;N/A;N/A;N/A;N/A;2058.7;0.21393569899632617%;POLYGON((20.12141 39.500359,20.013567 39.948608,19.54534 39.880299,19.65958 39.432533,20.12141 39.500359))
1288071;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-01;2020-02-18 at 16:56:59 UTC;2020-02-18 at 16:57:38 UTC;65984;DESCENDING;HH;N/A;0.026559000000000003;7;N/A;N/A;N/A;N/A;N/A;N/A;11047.2;305400088995736%;POLYGON((15.691799 42.240688,15.06803 39.849422,15.5351 39.778992,16.175911 42.169685,15.691799 42.240688))
1290118;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-02-21 at 04:27:05 UTC;2020-02-21 at 04:28:03 UTC;66021;ASCENDING;HH;N/A;0.029346;10;N/A;N/A;N/A;N/A;N/A;N/A;16299.1;5951705781839860%;POLYGON((17.28455 38.704487,16.38905 42.261513,15.907731 42.193352,16.82781 38.636898,17.28455 38.704487))
1290589;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-0B;2020-02-23 at 16:50:41 UTC;2020-02-23 at 16:50:49 UTC;66058;DESCENDING;HH;N/A;0.023918500000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;2154.9;0.5388550408134639%;POLYGON((17.754284 42.951744,17.644199 42.512451,18.170441 42.433708,18.265806 42.875683,17.754284 42.951744))
1290980;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-02-23 at 16:50:59 UTC;2020-02-23 at 16:52:30 UTC;66058;DESCENDING;HH;N/A;0.0321505;16;N/A;N/A;N/A;N/A;N/A;N/A;25562.9;4175819756235730%;POLYGON((16.290171 42.017563,14.96045 36.477123,15.407339 36.410137,16.77351 41.950089,16.290171 42.017563))
1294608;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-02-28 at 16:45:12 UTC;2020-02-28 at 16:45:24 UTC;66132;DESCENDING;HH;N/A;0.0321895;2;N/A;N/A;N/A;N/A;N/A;N/A;3450.0;379312845909631%;POLYGON((17.54047 40.949749,17.357321 40.201427,17.8276 40.134178,18.015989 40.882427,17.54047 40.949749))
1295418;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-03-02 at 04:15:07 UTC;2020-03-02 at 04:15:15 UTC;66169;ASCENDING;HH;N/A;0.029317;1;N/A;N/A;N/A;N/A;N/A;N/A;2063.2;0.21034372048224503%;POLYGON((20.12668 39.502163,20.019909 39.950993,19.550449 39.882565,19.66481 39.434425,20.12668 39.502163))
1298459;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-01;2020-03-05 at 16:56:56 UTC;2020-03-05 at 16:57:36 UTC;66221;DESCENDING;HH;N/A;0.026558;7;N/A;N/A;N/A;N/A;N/A;N/A;11138.1;315340889039079%;POLYGON((15.70546 42.252792,15.076409 39.841885,15.54341 39.771385,16.18965 42.181732,15.70546 42.252792))
1299931;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-03-08 at 04:27:03 UTC;2020-03-08 at 04:28:00 UTC;66258;ASCENDING;HH;N/A;0.029351500000000003;10;N/A;N/A;N/A;N/A;N/A;N/A;16102.8;59696303783456100%;POLYGON((17.28714 38.739536,16.402161 42.253757,15.92088 42.185677,16.830191 38.671951,17.28714 38.739536))
1302007;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-04;2020-03-10 at 16:50:57 UTC;2020-03-10 at 16:52:28 UTC;66295;DESCENDING;HH;N/A;0.032152;16;N/A;N/A;N/A;N/A;N/A;N/A;25552.6;4252034355926810%;POLYGON((16.302441 42.025059,14.97283 36.486881,15.41982 36.420078,16.7859 41.957867,16.302441 42.025059))
1304028;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-03-13 at 04:21:14 UTC;2020-03-13 at 04:21:36 UTC;66332;ASCENDING;HH;N/A;0.029332;4;N/A;N/A;N/A;N/A;N/A;N/A;6071.7;6890390697794600%;POLYGON((18.56823 39.687721,18.23542 41.013084,17.763309 40.944866,18.10523 39.619572,18.56823 39.687721))
1306666;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-03;2020-03-18 at 04:15:08 UTC;2020-03-18 at 04:15:16 UTC;66406;ASCENDING;HH;N/A;0.029317;1;N/A;N/A;N/A;N/A;N/A;N/A;2063.8;0.2084820494591517%;POLYGON((20.12425 39.499203,20.016096 39.948586,19.547939 39.880013,19.662479 39.431183,20.12425 39.499203))
1309282;COSMO-SkyMed-2;StripMap (HIMAGE) - Right;H4-01;2020-03-21 at 16:56:59 UTC;2020-03-21 at 16:57:38 UTC;66458;DESCENDING;HH;N/A;0.026556999999999997;7;N/A;N/A;N/A;N/A;N/A;N/A;11043.2;30717499403464600%;POLYGON((15.69598 42.241409,15.072229 39.85104,15.53935 39.780769,16.18014 42.170593,15.69598 42.241409))
